CA	0.01	0.6	0.0001	5.25	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.6429	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.0357	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.4286	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	6.8214	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
