9.000000000000000000e+00,8.173135438899162608e+00
8.000000000000000000e+00,7.967513316454927441e+00
8.000000000000000000e+00,7.737503127127118852e+00
6.000000000000000000e+00,7.483075735417690666e+00
7.000000000000000000e+00,7.204263367722044897e+00
7.000000000000000000e+00,6.901030706747422805e+00
8.000000000000000000e+00,6.573416160683941634e+00
8.000000000000000000e+00,6.221378230444127411e+00
6.000000000000000000e+00,5.844961506012808172e+00
8.000000000000000000e+00,8.981158706668217917e+00
9.000000000000000000e+00,9.043961587547427072e+00
8.000000000000000000e+00,9.082365811429157887e+00
1.000000000000000000e+01,9.096366513940530751e+00
1.000000000000000000e+01,9.085965468557068547e+00
1.000000000000000000e+01,9.051163992700605121e+00
1.000000000000000000e+01,8.991957678051949898e+00
1.000000000000000000e+01,8.908354023827648405e+00
1.000000000000000000e+01,8.800342439913800163e+00
1.000000000000000000e+01,8.667936607321664155e+00
1.000000000000000000e+01,8.511119754142621119e+00
1.000000000000000000e+01,8.329911743182648820e+00
5.000000000000000000e+00,8.124289620738412765e+00
5.000000000000000000e+00,7.894279431410604175e+00
6.000000000000000000e+00,7.639852039701175990e+00
6.000000000000000000e+00,7.361039672005530221e+00
7.000000000000000000e+00,7.057807011030908129e+00
8.000000000000000000e+00,6.730192464967426957e+00
7.000000000000000000e+00,6.378154534727611846e+00
7.000000000000000000e+00,6.001737810296293496e+00
8.000000000000000000e+00,9.107677169082581514e+00
8.000000000000000000e+00,9.170480049961790669e+00
8.000000000000000000e+00,9.208884273843521484e+00
1.000000000000000000e+01,9.222884976354894349e+00
1.000000000000000000e+01,9.212483930971430368e+00
1.000000000000000000e+01,9.177682455114966942e+00
1.000000000000000000e+01,9.118476140466311719e+00
1.000000000000000000e+01,9.034872486242012002e+00
1.000000000000000000e+01,8.926860902328161984e+00
1.000000000000000000e+01,8.794455069736025976e+00
1.000000000000000000e+01,8.637638216556982940e+00
1.000000000000000000e+01,8.456430205597010641e+00
1.000000000000000000e+01,8.250808083152776362e+00
1.000000000000000000e+01,8.020797893824965996e+00
1.000000000000000000e+01,7.766370502115538699e+00
9.000000000000000000e+00,7.487558134419892930e+00
7.000000000000000000e+00,7.184325473445270838e+00
6.000000000000000000e+00,6.856710927381789666e+00
7.000000000000000000e+00,6.504672997141975443e+00
5.000000000000000000e+00,6.128256272710656205e+00
8.000000000000000000e+00,9.203926025977949621e+00
7.000000000000000000e+00,9.266728906857158776e+00
8.000000000000000000e+00,9.305133130738887814e+00
1.000000000000000000e+01,9.319133833250260679e+00
1.000000000000000000e+01,9.308732787866798475e+00
1.000000000000000000e+01,9.273931312010335049e+00
1.000000000000000000e+01,9.214724997361679826e+00
1.000000000000000000e+01,9.131121343137380109e+00
1.000000000000000000e+01,9.023109759223530091e+00
1.000000000000000000e+01,8.890703926631394083e+00
1.000000000000000000e+01,8.733887073452351046e+00
1.000000000000000000e+01,8.552679062492378748e+00
1.000000000000000000e+01,8.347056940048142692e+00
1.000000000000000000e+01,8.117046750720334103e+00
1.000000000000000000e+01,7.862619359010905917e+00
1.000000000000000000e+01,7.583806991315261037e+00
1.000000000000000000e+01,7.280574330340638944e+00
1.000000000000000000e+01,6.952959784277157773e+00
1.000000000000000000e+01,6.600921854037343550e+00
1.000000000000000000e+01,6.224505129606024312e+00
8.000000000000000000e+00,9.269933191755974633e+00
8.000000000000000000e+00,9.332736072635183788e+00
8.000000000000000000e+00,9.371140296516914603e+00
1.000000000000000000e+01,9.385140999028287467e+00
1.000000000000000000e+01,9.374739953644823487e+00
1.000000000000000000e+01,9.339938477788360061e+00
1.000000000000000000e+01,9.280732163139704838e+00
1.000000000000000000e+01,9.197128508915405121e+00
1.000000000000000000e+01,9.089116925001555103e+00
1.000000000000000000e+01,8.956711092409419095e+00
1.000000000000000000e+01,8.799894239230376058e+00
1.000000000000000000e+01,8.618686228270403760e+00
1.000000000000000000e+01,8.413064105826169481e+00
1.000000000000000000e+01,8.183053916498359115e+00
1.000000000000000000e+01,7.928626524788931818e+00
1.000000000000000000e+01,7.649814157093286049e+00
1.000000000000000000e+01,7.346581496118664845e+00
1.000000000000000000e+01,7.018966950055183673e+00
1.000000000000000000e+01,6.666929019815368562e+00
1.000000000000000000e+01,6.290512295384049324e+00
1.000000000000000000e+01,9.305679525582736034e+00
8.000000000000000000e+00,9.368482406461945189e+00
9.000000000000000000e+00,9.406886630343676003e+00
1.000000000000000000e+01,9.420887332855048868e+00
1.000000000000000000e+01,9.410486287471584887e+00
1.000000000000000000e+01,9.375684811615121461e+00
1.000000000000000000e+01,9.316478496966466238e+00
1.000000000000000000e+01,9.232874842742166521e+00
1.000000000000000000e+01,9.124863258828316503e+00
1.000000000000000000e+01,8.992457426236180495e+00
1.000000000000000000e+01,8.835640573057137459e+00
1.000000000000000000e+01,8.654432562097165160e+00
1.000000000000000000e+01,8.448810439652930881e+00
1.000000000000000000e+01,8.218800250325120516e+00
1.000000000000000000e+01,7.964372858615693218e+00
1.000000000000000000e+01,7.685560490920047449e+00
1.000000000000000000e+01,7.382327829945425357e+00
1.000000000000000000e+01,7.054713283881944186e+00
1.000000000000000000e+01,6.702675353642129963e+00
1.000000000000000000e+01,6.326258629210810724e+00
1.000000000000000000e+01,9.311175394724424237e+00
1.000000000000000000e+01,9.373978275603633392e+00
8.000000000000000000e+00,9.412382499485364207e+00
1.000000000000000000e+01,9.426383201996737071e+00
1.000000000000000000e+01,9.415982156613273091e+00
1.000000000000000000e+01,9.381180680756809664e+00
1.000000000000000000e+01,9.321974366108154442e+00
1.000000000000000000e+01,9.238370711883854725e+00
1.000000000000000000e+01,9.130359127970004707e+00
1.000000000000000000e+01,8.997953295377868699e+00
1.000000000000000000e+01,8.841136442198827439e+00
1.000000000000000000e+01,8.659928431238853364e+00
1.000000000000000000e+01,8.454306308794619085e+00
1.000000000000000000e+01,8.224296119466810495e+00
1.000000000000000000e+01,7.969868727757381421e+00
1.000000000000000000e+01,7.691056360061735653e+00
1.000000000000000000e+01,7.387823699087114449e+00
1.000000000000000000e+01,7.060209153023633277e+00
1.000000000000000000e+01,6.708171222783818166e+00
1.000000000000000000e+01,6.331754498352498928e+00
3.000000000000000000e+00,9.286419205482578931e+00
7.000000000000000000e+00,9.349222086361788087e+00
8.000000000000000000e+00,9.387626310243518901e+00
1.000000000000000000e+01,9.401627012754891766e+00
1.000000000000000000e+01,9.391225967371427785e+00
1.000000000000000000e+01,9.356424491514964359e+00
1.000000000000000000e+01,9.297218176866309136e+00
1.000000000000000000e+01,9.213614522642009419e+00
1.000000000000000000e+01,9.105602938728159401e+00
1.000000000000000000e+01,8.973197106136023393e+00
1.000000000000000000e+01,8.816380252956982133e+00
1.000000000000000000e+01,8.635172241997008058e+00
1.000000000000000000e+01,8.429550119552773779e+00
1.000000000000000000e+01,8.199539930224965190e+00
1.000000000000000000e+01,7.945112538515536116e+00
1.000000000000000000e+01,7.666300170819890347e+00
1.000000000000000000e+01,7.363067509845269143e+00
1.000000000000000000e+01,7.035452963781787972e+00
1.000000000000000000e+01,6.683415033541972861e+00
1.000000000000000000e+01,6.306998309110653622e+00
6.000000000000000000e+00,9.231403777987930326e+00
5.000000000000000000e+00,9.294206658867139481e+00
8.000000000000000000e+00,9.332610882748870296e+00
1.000000000000000000e+01,9.346611585260243160e+00
1.000000000000000000e+01,9.336210539876779180e+00
1.000000000000000000e+01,9.301409064020315753e+00
1.000000000000000000e+01,9.242202749371660531e+00
1.000000000000000000e+01,9.158599095147360813e+00
1.000000000000000000e+01,9.050587511233510796e+00
1.000000000000000000e+01,8.918181678641374788e+00
1.000000000000000000e+01,8.761364825462333528e+00
1.000000000000000000e+01,8.580156814502359452e+00
1.000000000000000000e+01,8.374534692058125174e+00
1.000000000000000000e+01,8.144524502730316584e+00
1.000000000000000000e+01,7.890097111020887510e+00
1.000000000000000000e+01,7.611284743325241742e+00
1.000000000000000000e+01,7.308052082350619649e+00
1.000000000000000000e+01,6.980437536287138478e+00
1.000000000000000000e+01,6.628399606047324255e+00
1.000000000000000000e+01,6.251982881616005017e+00
6.000000000000000000e+00,9.146145065677478314e+00
8.000000000000000000e+00,9.208947946556687469e+00
9.000000000000000000e+00,9.247352170438418284e+00
1.000000000000000000e+01,9.261352872949791148e+00
1.000000000000000000e+01,9.250951827566327168e+00
1.000000000000000000e+01,9.216150351709863742e+00
1.000000000000000000e+01,9.156944037061208519e+00
1.000000000000000000e+01,9.073340382836908802e+00
1.000000000000000000e+01,8.965328798923058784e+00
1.000000000000000000e+01,8.832922966330922776e+00
1.000000000000000000e+01,8.676106113151881516e+00
1.000000000000000000e+01,8.494898102191909217e+00
1.000000000000000000e+01,8.289275979747673162e+00
1.000000000000000000e+01,8.059265790419864572e+00
1.000000000000000000e+01,7.804838398710435499e+00
1.000000000000000000e+01,7.526026031014789730e+00
1.000000000000000000e+01,7.222793370040168526e+00
1.000000000000000000e+01,6.895178823976687355e+00
1.000000000000000000e+01,6.543140893736872243e+00
1.000000000000000000e+01,6.166724169305553005e+00
5.000000000000000000e+00,9.030618341546492900e+00
6.000000000000000000e+00,9.093421222425702055e+00
9.000000000000000000e+00,9.131825446307432870e+00
1.000000000000000000e+01,9.145826148818805734e+00
1.000000000000000000e+01,9.135425103435341754e+00
1.000000000000000000e+01,9.100623627578878327e+00
1.000000000000000000e+01,9.041417312930223105e+00
1.000000000000000000e+01,8.957813658705923388e+00
1.000000000000000000e+01,8.849802074792073370e+00
1.000000000000000000e+01,8.717396242199937362e+00
1.000000000000000000e+01,8.560579389020894325e+00
1.000000000000000000e+01,8.379371378060922027e+00
1.000000000000000000e+01,8.173749255616687748e+00
9.000000000000000000e+00,7.943739066288878270e+00
8.000000000000000000e+00,7.689311674579450084e+00
9.000000000000000000e+00,7.410499306883804316e+00
8.000000000000000000e+00,7.107266645909182223e+00
8.000000000000000000e+00,6.779652099845701052e+00
8.000000000000000000e+00,6.427614169605886829e+00
8.000000000000000000e+00,6.051197445174567591e+00
3.000000000000000000e+00,8.884857106167434182e+00
8.000000000000000000e+00,8.947659987046643337e+00
9.000000000000000000e+00,8.986064210928374152e+00
1.000000000000000000e+01,9.000064913439747016e+00
1.000000000000000000e+01,8.989663868056283036e+00
1.000000000000000000e+01,8.954862392199819610e+00
1.000000000000000000e+01,8.895656077551164387e+00
1.000000000000000000e+01,8.812052423326864670e+00
1.000000000000000000e+01,8.704040839413014652e+00
9.000000000000000000e+00,8.571635006820878644e+00
9.000000000000000000e+00,8.414818153641837384e+00
8.000000000000000000e+00,8.233610142681865085e+00
8.000000000000000000e+00,8.027988020237629030e+00
7.000000000000000000e+00,7.797977830909819552e+00
6.000000000000000000e+00,7.543550439200391367e+00
7.000000000000000000e+00,7.264738071504746486e+00
7.000000000000000000e+00,6.961505410530123505e+00
8.000000000000000000e+00,6.633890864466642334e+00
6.000000000000000000e+00,6.281852934226828111e+00
5.000000000000000000e+00,5.905436209795508873e+00
8.000000000000000000e+00,8.708819085400111959e+00
7.000000000000000000e+00,8.771621966279321114e+00
9.000000000000000000e+00,8.810026190161051929e+00
1.000000000000000000e+01,8.824026892672424793e+00
1.000000000000000000e+01,8.813625847288960813e+00
1.000000000000000000e+01,8.778824371432497387e+00
1.000000000000000000e+01,8.719618056783842164e+00
9.000000000000000000e+00,8.636014402559542447e+00
8.000000000000000000e+00,8.528002818645692429e+00
8.000000000000000000e+00,8.395596986053556421e+00
8.000000000000000000e+00,8.238780132874513384e+00
5.000000000000000000e+00,8.057572121914541086e+00
5.000000000000000000e+00,7.851949999470305919e+00
6.000000000000000000e+00,7.621939810142497329e+00
6.000000000000000000e+00,7.367512418433069143e+00
6.000000000000000000e+00,7.088700050737424263e+00
6.000000000000000000e+00,6.785467389762801282e+00
6.000000000000000000e+00,6.457852843699320111e+00
6.000000000000000000e+00,6.105814913459505888e+00
6.000000000000000000e+00,5.729398189028186650e+00
7.000000000000000000e+00,8.502523222763665345e+00
7.000000000000000000e+00,8.565326103642874500e+00
9.000000000000000000e+00,8.603730327524605315e+00
1.000000000000000000e+01,8.617731030035978179e+00
1.000000000000000000e+01,8.607329984652515975e+00
1.000000000000000000e+01,8.572528508796052549e+00
1.000000000000000000e+01,8.513322194147395550e+00
8.000000000000000000e+00,8.429718539923095832e+00
8.000000000000000000e+00,8.321706956009247591e+00
7.000000000000000000e+00,8.189301123417109807e+00
7.000000000000000000e+00,8.032484270238068547e+00
5.000000000000000000e+00,7.851276259278095360e+00
5.000000000000000000e+00,7.645654136833860193e+00
5.000000000000000000e+00,7.415643947506050715e+00
4.000000000000000000e+00,7.161216555796622529e+00
5.000000000000000000e+00,6.882404188100977649e+00
5.000000000000000000e+00,6.579171527126355556e+00
4.000000000000000000e+00,6.251556981062874385e+00
3.000000000000000000e+00,5.899519050823059274e+00
4.000000000000000000e+00,5.523102326391740924e+00
7.000000000000000000e+00,8.266006009548787503e+00
9.000000000000000000e+00,8.328808890427996658e+00
9.000000000000000000e+00,8.367213114309727473e+00
1.000000000000000000e+01,8.381213816821098561e+00
1.000000000000000000e+01,8.370812771437636357e+00
1.000000000000000000e+01,8.336011295581172931e+00
9.000000000000000000e+00,8.276804980932517708e+00
7.000000000000000000e+00,8.193201326708217991e+00
6.000000000000000000e+00,8.085189742794367973e+00
6.000000000000000000e+00,7.952783910202231965e+00
6.000000000000000000e+00,7.795967057023188929e+00
5.000000000000000000e+00,7.614759046063216630e+00
4.000000000000000000e+00,7.409136923618981463e+00
4.000000000000000000e+00,7.179126734291171985e+00
5.000000000000000000e+00,6.924699342581744688e+00
5.000000000000000000e+00,6.645886974886098919e+00
3.000000000000000000e+00,6.342654313911475938e+00
4.000000000000000000e+00,6.015039767847995655e+00
3.000000000000000000e+00,5.663001837608181432e+00
1.000000000000000000e+00,5.286585113176861306e+00
9.000000000000000000e+00,7.999198850276004080e+00
9.000000000000000000e+00,8.062001731155213236e+00
9.000000000000000000e+00,8.100405955036944050e+00
1.000000000000000000e+01,8.114406657548316915e+00
1.000000000000000000e+01,8.104005612164854710e+00
1.000000000000000000e+01,8.069204136308389508e+00
8.000000000000000000e+00,8.009997821659734285e+00
6.000000000000000000e+00,7.926394167435434568e+00
6.000000000000000000e+00,7.818382583521585438e+00
6.000000000000000000e+00,7.685976750929448542e+00
5.000000000000000000e+00,7.529159897750406394e+00
5.000000000000000000e+00,7.347951886790434095e+00
4.000000000000000000e+00,7.142329764346198928e+00
4.000000000000000000e+00,6.912319575018390339e+00
3.000000000000000000e+00,6.657892183308961265e+00
4.000000000000000000e+00,6.379079815613316384e+00
3.000000000000000000e+00,6.075847154638694292e+00
4.000000000000000000e+00,5.748232608575213121e+00
5.000000000000000000e+00,5.396194678335398009e+00
5.000000000000000000e+00,5.019777953904078771e+00
9.000000000000000000e+00,7.702179113992517756e+00
9.000000000000000000e+00,7.764981994871726911e+00
9.000000000000000000e+00,7.803386218753457726e+00
1.000000000000000000e+01,7.817386921264830590e+00
1.000000000000000000e+01,7.806985875881368386e+00
1.000000000000000000e+01,7.772184400024904072e+00
8.000000000000000000e+00,7.712978085376247961e+00
6.000000000000000000e+00,7.629374431151948244e+00
5.000000000000000000e+00,7.521362847238100002e+00
4.000000000000000000e+00,7.388957014645963106e+00
5.000000000000000000e+00,7.232140161466920958e+00
7.000000000000000000e+00,7.050932150506948659e+00
7.000000000000000000e+00,6.845310028062712604e+00
7.000000000000000000e+00,6.615299838734904014e+00
7.000000000000000000e+00,6.360872447025475829e+00
7.000000000000000000e+00,6.082060079329830060e+00
7.000000000000000000e+00,5.778827418355207968e+00
7.000000000000000000e+00,5.451212872291726796e+00
7.000000000000000000e+00,5.099174942051911685e+00
7.000000000000000000e+00,4.722758217620593335e+00
9.000000000000000000e+00,7.374860658083399301e+00
9.000000000000000000e+00,7.437663538962607568e+00
7.000000000000000000e+00,7.476067762844338382e+00
1.000000000000000000e+01,7.490068465355711247e+00
1.000000000000000000e+01,7.479667419972248155e+00
1.000000000000000000e+01,7.444865944115784728e+00
7.000000000000000000e+00,7.385659629467129506e+00
5.000000000000000000e+00,7.302055975242828900e+00
5.000000000000000000e+00,7.194044391328979771e+00
7.000000000000000000e+00,7.061638558736843763e+00
7.000000000000000000e+00,6.904821705557800726e+00
7.000000000000000000e+00,6.723613694597828427e+00
7.000000000000000000e+00,6.517991572153594149e+00
7.000000000000000000e+00,6.287981382825783783e+00
7.000000000000000000e+00,6.033553991116356485e+00
7.000000000000000000e+00,5.754741623420710717e+00
7.000000000000000000e+00,5.451508962446088624e+00
6.000000000000000000e+00,5.123894416382608341e+00
6.000000000000000000e+00,4.771856486142793230e+00
6.000000000000000000e+00,4.395439761711473992e+00
9.000000000000000000e+00,7.017338398731306270e+00
9.000000000000000000e+00,7.080141279610515426e+00
9.000000000000000000e+00,7.118545503492246240e+00
1.000000000000000000e+01,7.132546206003619105e+00
1.000000000000000000e+01,7.122145160620156012e+00
1.000000000000000000e+01,7.087343684763692586e+00
7.000000000000000000e+00,7.028137370115036475e+00
7.000000000000000000e+00,6.944533715890736758e+00
7.000000000000000000e+00,6.836522131976887628e+00
6.000000000000000000e+00,6.704116299384751620e+00
6.000000000000000000e+00,6.547299446205709472e+00
6.000000000000000000e+00,6.366091435245737173e+00
6.000000000000000000e+00,6.160469312801501118e+00
6.000000000000000000e+00,5.930459123473692529e+00
6.000000000000000000e+00,5.676031731764263455e+00
6.000000000000000000e+00,5.397219364068618574e+00
6.000000000000000000e+00,5.093986703093996482e+00
6.000000000000000000e+00,4.766372157030516199e+00
6.000000000000000000e+00,4.414334226790700200e+00
6.000000000000000000e+00,4.037917502359381849e+00
9.000000000000000000e+00,6.629508646185850118e+00
8.000000000000000000e+00,6.692311527065058385e+00
9.000000000000000000e+00,6.730715750946789200e+00
1.000000000000000000e+01,6.744716453458162064e+00
1.000000000000000000e+01,6.734315408074699860e+00
1.000000000000000000e+01,6.699513932218236434e+00
6.000000000000000000e+00,6.640307617569580323e+00
6.000000000000000000e+00,6.556703963345279718e+00
6.000000000000000000e+00,6.448692379431431476e+00
6.000000000000000000e+00,6.316286546839295468e+00
6.000000000000000000e+00,6.159469693660252432e+00
6.000000000000000000e+00,5.978261682700280133e+00
6.000000000000000000e+00,5.772639560256044078e+00
6.000000000000000000e+00,5.542629370928235488e+00
6.000000000000000000e+00,5.288201979218807303e+00
6.000000000000000000e+00,5.009389611523162422e+00
6.000000000000000000e+00,4.706156950548539442e+00
6.000000000000000000e+00,4.378542404485059159e+00
9.000000000000000000e+00,4.026504474245244047e+00
9.000000000000000000e+00,3.650087749813925697e+00
9.000000000000000000e+00,6.211483863765151270e+00
8.000000000000000000e+00,6.274286744644360425e+00
9.000000000000000000e+00,6.312690968526091240e+00
1.000000000000000000e+01,6.326691671037464104e+00
1.000000000000000000e+01,6.316290625654000124e+00
1.000000000000000000e+01,6.281489149797536697e+00
7.000000000000000000e+00,6.222282835148881475e+00
6.000000000000000000e+00,6.138679180924581757e+00
6.000000000000000000e+00,6.030667597010732628e+00
6.000000000000000000e+00,5.898261764418595732e+00
6.000000000000000000e+00,5.741444911239553583e+00
9.000000000000000000e+00,5.560236900279581285e+00
9.000000000000000000e+00,5.354614777835346118e+00
9.000000000000000000e+00,5.124604588507536640e+00
9.000000000000000000e+00,4.870177196798108454e+00
9.000000000000000000e+00,4.591364829102463574e+00
9.000000000000000000e+00,4.288132168127841481e+00
9.000000000000000000e+00,3.960517622064360310e+00
9.000000000000000000e+00,3.608479691824545199e+00
9.000000000000000000e+00,3.232062967393225961e+00
8.000000000000000000e+00,5.763142814583357421e+00
8.000000000000000000e+00,5.825945695462566576e+00
9.000000000000000000e+00,5.864349919344297390e+00
